Sound	*Index	Redirect	Channel	FileName	IsLocal	IsMusic	IsAmbientScene	IsAmbientEvent	IsUI	Volume Min	Volume Max	Pitch Min	Pitch Max	Group Size	Group Weight	Loop	Fade In	Fade Out	Defer Inst	Stop Inst	Duration	Compound	Falloff	LFEMix	3dSpread	Priority	Stream	Is2D	Tracking	Solo	Music Vol	Block 1	Block 2	Block 3	HDOptOut	Delay	4737
medium_walk_istone_hd7	7985		sfx/ambient/footsteps_hd	ambient\footstep\MedIStone7_hd.flac	0	0	0	0	0	25	100	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_istone_hd8	7986		sfx/ambient/footsteps_hd	ambient\footstep\MedIStone8_hd.flac	0	0	0	0	0	25	100	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_istone_hd9	7987		sfx/ambient/footsteps_hd	ambient\footstep\MedIStone9_hd.flac	0	0	0	0	0	25	100	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_istone_hd10	7988		sfx/ambient/footsteps_hd	ambient\footstep\MedIStone10_hd.flac	0	0	0	0	0	25	100	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_istone_hd11	7989		sfx/ambient/footsteps_hd	ambient\footstep\MedIStone11_hd.flac	0	0	0	0	0	25	100	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_istone_hd12	7990		sfx/ambient/footsteps_hd	ambient\footstep\MedIStone12_hd.flac	0	0	0	0	0	25	100	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_dirt_hd1	7991		sfx/ambient/footsteps_hd	ambient\footstep\MedDirt1_hd.flac	0	0	0	0	0	68	91	100	125	12	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_dirt_hd2	7992		sfx/ambient/footsteps_hd	ambient\footstep\MedDirt2_hd.flac	0	0	0	0	0	68	91	100	125	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_dirt_hd3	7993		sfx/ambient/footsteps_hd	ambient\footstep\MedDirt3_hd.flac	0	0	0	0	0	68	91	100	125	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_dirt_hd4	7994		sfx/ambient/footsteps_hd	ambient\footstep\MedDirt4_hd.flac	0	0	0	0	0	68	91	100	125	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_dirt_hd5	7995		sfx/ambient/footsteps_hd	ambient\footstep\MedDirt5_hd.flac	0	0	0	0	0	68	91	100	125	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_dirt_hd6	7996		sfx/ambient/footsteps_hd	ambient\footstep\MedDirt6_hd.flac	0	0	0	0	0	68	91	100	125	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_dirt_hd7	7997		sfx/ambient/footsteps_hd	ambient\footstep\MedDirt7_hd.flac	0	0	0	0	0	68	91	100	125	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_dirt_hd8	7998		sfx/ambient/footsteps_hd	ambient\footstep\MedDirt8_hd.flac	0	0	0	0	0	68	91	100	125	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_dirt_hd9	7999		sfx/ambient/footsteps_hd	ambient\footstep\MedDirt9_hd.flac	0	0	0	0	0	68	91	100	125	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_dirt_hd10	8000		sfx/ambient/footsteps_hd	ambient\footstep\MedDirt10_hd.flac	0	0	0	0	0	68	91	100	125	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_dirt_hd11	8001		sfx/ambient/footsteps_hd	ambient\footstep\MedDirt11_hd.flac	0	0	0	0	0	68	91	100	125	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_dirt_hd12	8002		sfx/ambient/footsteps_hd	ambient\footstep\MedDirt12_hd.flac	0	0	0	0	0	68	91	100	125	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_ostone_hd1	8003		sfx/ambient/footsteps_hd	ambient\footstep\MedOStone1_hd.flac	0	0	0	0	0	19	78	80	120	12	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_ostone_hd2	8004		sfx/ambient/footsteps_hd	ambient\footstep\MedOStone2_hd.flac	0	0	0	0	0	19	78	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_ostone_hd3	8005		sfx/ambient/footsteps_hd	ambient\footstep\MedOStone3_hd.flac	0	0	0	0	0	19	78	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_ostone_hd4	8006		sfx/ambient/footsteps_hd	ambient\footstep\MedOStone4_hd.flac	0	0	0	0	0	19	78	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_ostone_hd5	8007		sfx/ambient/footsteps_hd	ambient\footstep\MedOStone5_hd.flac	0	0	0	0	0	19	78	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_ostone_hd6	8008		sfx/ambient/footsteps_hd	ambient\footstep\MedOStone6_hd.flac	0	0	0	0	0	19	78	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_ostone_hd7	8009		sfx/ambient/footsteps_hd	ambient\footstep\MedOStone7_hd.flac	0	0	0	0	0	19	78	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_ostone_hd8	8010		sfx/ambient/footsteps_hd	ambient\footstep\MedOStone8_hd.flac	0	0	0	0	0	19	78	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_ostone_hd9	8011		sfx/ambient/footsteps_hd	ambient\footstep\MedOStone9_hd.flac	0	0	0	0	0	19	78	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_ostone_hd10	8012		sfx/ambient/footsteps_hd	ambient\footstep\MedOStone10_hd.flac	0	0	0	0	0	19	78	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_ostone_hd11	8013		sfx/ambient/footsteps_hd	ambient\footstep\MedOStone11_hd.flac	0	0	0	0	0	19	78	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_ostone_hd12	8014		sfx/ambient/footsteps_hd	ambient\footstep\MedOStone12_hd.flac	0	0	0	0	0	19	78	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_snow_hd1	8015		sfx/ambient/footsteps_hd	ambient\footstep\MedSnow1_hd.flac	0	0	0	0	0	25	100	80	120	12	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_snow_hd2	8016		sfx/ambient/footsteps_hd	ambient\footstep\MedSnow2_hd.flac	0	0	0	0	0	25	100	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_snow_hd3	8017		sfx/ambient/footsteps_hd	ambient\footstep\MedSnow3_hd.flac	0	0	0	0	0	25	100	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_snow_hd4	8018		sfx/ambient/footsteps_hd	ambient\footstep\MedSnow4_hd.flac	0	0	0	0	0	25	100	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_snow_hd5	8019		sfx/ambient/footsteps_hd	ambient\footstep\MedSnow5_hd.flac	0	0	0	0	0	25	100	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_snow_hd6	8020		sfx/ambient/footsteps_hd	ambient\footstep\MedSnow6_hd.flac	0	0	0	0	0	25	100	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_snow_hd7	8021		sfx/ambient/footsteps_hd	ambient\footstep\MedSnow7_hd.flac	0	0	0	0	0	25	100	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_snow_hd8	8022		sfx/ambient/footsteps_hd	ambient\footstep\MedSnow8_hd.flac	0	0	0	0	0	25	100	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_snow_hd9	8023		sfx/ambient/footsteps_hd	ambient\footstep\MedSnow9_hd.flac	0	0	0	0	0	25	100	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_snow_hd10	8024		sfx/ambient/footsteps_hd	ambient\footstep\MedSnow10_hd.flac	0	0	0	0	0	25	100	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_snow_hd11	8025		sfx/ambient/footsteps_hd	ambient\footstep\MedSnow11_hd.flac	0	0	0	0	0	25	100	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_snow_hd12	8026		sfx/ambient/footsteps_hd	ambient\footstep\MedSnow12_hd.flac	0	0	0	0	0	25	100	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_sand_hd1	8027		sfx/ambient/footsteps_hd	ambient\footstep\MedSand1_hd.flac	0	0	0	0	0	27	136	80	120	12	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_sand_hd2	8028		sfx/ambient/footsteps_hd	ambient\footstep\MedSand2_hd.flac	0	0	0	0	0	27	136	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_sand_hd3	8029		sfx/ambient/footsteps_hd	ambient\footstep\MedSand3_hd.flac	0	0	0	0	0	27	136	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_sand_hd4	8030		sfx/ambient/footsteps_hd	ambient\footstep\MedSand4_hd.flac	0	0	0	0	0	27	136	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_sand_hd5	8031		sfx/ambient/footsteps_hd	ambient\footstep\MedSand5_hd.flac	0	0	0	0	0	27	136	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_sand_hd6	8032		sfx/ambient/footsteps_hd	ambient\footstep\MedSand6_hd.flac	0	0	0	0	0	27	136	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_sand_hd7	8033		sfx/ambient/footsteps_hd	ambient\footstep\MedSand7_hd.flac	0	0	0	0	0	27	136	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_sand_hd8	8034		sfx/ambient/footsteps_hd	ambient\footstep\MedSand8_hd.flac	0	0	0	0	0	27	136	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_sand_hd9	8035		sfx/ambient/footsteps_hd	ambient\footstep\MedSand9_hd.flac	0	0	0	0	0	27	136	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_sand_hd10	8036		sfx/ambient/footsteps_hd	ambient\footstep\MedSand10_hd.flac	0	0	0	0	0	27	136	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_sand_hd11	8037		sfx/ambient/footsteps_hd	ambient\footstep\MedSand11_hd.flac	0	0	0	0	0	27	136	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_sand_hd12	8038		sfx/ambient/footsteps_hd	ambient\footstep\MedSand12_hd.flac	0	0	0	0	0	27	136	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_wood_hd1	8039		sfx/ambient/footsteps_hd	ambient\footstep\MedWood1_hd.flac	0	0	0	0	0	15	38	80	120	12	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_wood_hd2	8040		sfx/ambient/footsteps_hd	ambient\footstep\MedWood2_hd.flac	0	0	0	0	0	15	38	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_wood_hd3	8041		sfx/ambient/footsteps_hd	ambient\footstep\MedWood3_hd.flac	0	0	0	0	0	15	38	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_wood_hd4	8042		sfx/ambient/footsteps_hd	ambient\footstep\MedWood4_hd.flac	0	0	0	0	0	15	38	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_wood_hd5	8043		sfx/ambient/footsteps_hd	ambient\footstep\MedWood5_hd.flac	0	0	0	0	0	15	38	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_wood_hd6	8044		sfx/ambient/footsteps_hd	ambient\footstep\MedWood6_hd.flac	0	0	0	0	0	15	38	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_wood_hd7	8045		sfx/ambient/footsteps_hd	ambient\footstep\MedWood7_hd.flac	0	0	0	0	0	15	38	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_wood_hd8	8046		sfx/ambient/footsteps_hd	ambient\footstep\MedWood8_hd.flac	0	0	0	0	0	15	38	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_wood_hd9	8047		sfx/ambient/footsteps_hd	ambient\footstep\MedWood9_hd.flac	0	0	0	0	0	15	38	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_wood_hd10	8048		sfx/ambient/footsteps_hd	ambient\footstep\MedWood10_hd.flac	0	0	0	0	0	15	38	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_wood_hd11	8049		sfx/ambient/footsteps_hd	ambient\footstep\MedWood11_hd.flac	0	0	0	0	0	15	38	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_walk_wood_hd12	8050		sfx/ambient/footsteps_hd	ambient\footstep\MedWood12_hd.flac	0	0	0	0	0	15	38	80	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_istone_hd1	8051		sfx/ambient/footsteps_hd	ambient\footstep\MedIStoneRun1_hd.flac	0	0	0	0	0	15	111	100	120	12	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_istone_hd2	8052		sfx/ambient/footsteps_hd	ambient\footstep\MedIStoneRun2_hd.flac	0	0	0	0	0	15	111	100	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_istone_hd3	8053		sfx/ambient/footsteps_hd	ambient\footstep\MedIStoneRun3_hd.flac	0	0	0	0	0	15	111	100	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_istone_hd4	8054		sfx/ambient/footsteps_hd	ambient\footstep\MedIStoneRun4_hd.flac	0	0	0	0	0	15	111	100	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_istone_hd5	8055		sfx/ambient/footsteps_hd	ambient\footstep\MedIStoneRun5_hd.flac	0	0	0	0	0	15	111	100	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_istone_hd6	8056		sfx/ambient/footsteps_hd	ambient\footstep\MedIStoneRun6_hd.flac	0	0	0	0	0	15	111	100	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_istone_hd7	8057		sfx/ambient/footsteps_hd	ambient\footstep\MedIStoneRun7_hd.flac	0	0	0	0	0	15	111	100	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_istone_hd8	8058		sfx/ambient/footsteps_hd	ambient\footstep\MedIStoneRun8_hd.flac	0	0	0	0	0	15	111	100	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_istone_hd9	8059		sfx/ambient/footsteps_hd	ambient\footstep\MedIStoneRun9_hd.flac	0	0	0	0	0	15	111	100	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_istone_hd10	8060		sfx/ambient/footsteps_hd	ambient\footstep\MedIStoneRun10_hd.flac	0	0	0	0	0	15	111	100	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_istone_hd11	8061		sfx/ambient/footsteps_hd	ambient\footstep\MedIStoneRun11_hd.flac	0	0	0	0	0	15	111	100	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_istone_hd12	8062		sfx/ambient/footsteps_hd	ambient\footstep\MedIStoneRun12_hd.flac	0	0	0	0	0	15	111	100	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_dirt_hd1	8063		sfx/ambient/footsteps_hd	ambient\footstep\MedDirtRun1_hd.flac	0	0	0	0	0	29	120	95	130	12	100	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_dirt_hd2	8064		sfx/ambient/footsteps_hd	ambient\footstep\MedDirtRun2_hd.flac	0	0	0	0	0	29	120	95	130	0	100	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_dirt_hd3	8065		sfx/ambient/footsteps_hd	ambient\footstep\MedDirtRun3_hd.flac	0	0	0	0	0	29	120	95	130	0	100	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_dirt_hd4	8066		sfx/ambient/footsteps_hd	ambient\footstep\MedDirtRun4_hd.flac	0	0	0	0	0	29	120	95	130	0	100	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_dirt_hd5	8067		sfx/ambient/footsteps_hd	ambient\footstep\MedDirtRun5_hd.flac	0	0	0	0	0	29	120	95	130	0	100	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_dirt_hd6	8068		sfx/ambient/footsteps_hd	ambient\footstep\MedDirtRun6_hd.flac	0	0	0	0	0	29	120	95	130	0	100	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_dirt_hd7	8069		sfx/ambient/footsteps_hd	ambient\footstep\MedDirtRun7_hd.flac	0	0	0	0	0	29	120	95	130	0	100	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_dirt_hd8	8070		sfx/ambient/footsteps_hd	ambient\footstep\MedDirtRun8_hd.flac	0	0	0	0	0	29	120	95	130	0	100	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_dirt_hd9	8071		sfx/ambient/footsteps_hd	ambient\footstep\MedDirtRun9_hd.flac	0	0	0	0	0	29	120	95	130	0	100	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_dirt_hd10	8072		sfx/ambient/footsteps_hd	ambient\footstep\MedDirtRun10_hd.flac	0	0	0	0	0	29	120	95	130	0	100	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_dirt_hd11	8073		sfx/ambient/footsteps_hd	ambient\footstep\MedDirtRun11_hd.flac	0	0	0	0	0	29	120	95	130	0	100	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_dirt_hd12	8074		sfx/ambient/footsteps_hd	ambient\footstep\MedDirtRun12_hd.flac	0	0	0	0	0	29	120	95	130	0	10	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_ostone_hd1	8075		sfx/ambient/footsteps_hd	ambient\footstep\MedOStoneRun1_hd.flac	0	0	0	0	0	20	120	78	120	12	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_ostone_hd2	8076		sfx/ambient/footsteps_hd	ambient\footstep\MedOStoneRun2_hd.flac	0	0	0	0	0	20	120	78	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_ostone_hd3	8077		sfx/ambient/footsteps_hd	ambient\footstep\MedOStoneRun3_hd.flac	0	0	0	0	0	20	120	78	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_ostone_hd4	8078		sfx/ambient/footsteps_hd	ambient\footstep\MedOStoneRun4_hd.flac	0	0	0	0	0	20	120	78	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_ostone_hd5	8079		sfx/ambient/footsteps_hd	ambient\footstep\MedOStoneRun5_hd.flac	0	0	0	0	0	20	120	78	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_ostone_hd6	8080		sfx/ambient/footsteps_hd	ambient\footstep\MedOStoneRun6_hd.flac	0	0	0	0	0	20	120	78	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_ostone_hd7	8081		sfx/ambient/footsteps_hd	ambient\footstep\MedOStoneRun7_hd.flac	0	0	0	0	0	20	120	78	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_ostone_hd8	8082		sfx/ambient/footsteps_hd	ambient\footstep\MedOStoneRun8_hd.flac	0	0	0	0	0	20	120	78	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_ostone_hd9	8083		sfx/ambient/footsteps_hd	ambient\footstep\MedOStoneRun9_hd.flac	0	0	0	0	0	20	120	78	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_ostone_hd10	8084		sfx/ambient/footsteps_hd	ambient\footstep\MedOStoneRun10_hd.flac	0	0	0	0	0	20	120	78	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_ostone_hd11	8085		sfx/ambient/footsteps_hd	ambient\footstep\MedOStoneRun11_hd.flac	0	0	0	0	0	20	120	78	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_ostone_hd12	8086		sfx/ambient/footsteps_hd	ambient\footstep\MedOStoneRun12_hd.flac	0	0	0	0	0	20	120	78	120	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_sand_hd1	8087		sfx/ambient/footsteps_hd	ambient\footstep\MedSandRun1_hd.flac	0	0	0	0	0	30	127	90	108	12	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_sand_hd2	8088		sfx/ambient/footsteps_hd	ambient\footstep\MedSandRun2_hd.flac	0	0	0	0	0	30	127	90	108	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_sand_hd3	8089		sfx/ambient/footsteps_hd	ambient\footstep\MedSandRun3_hd.flac	0	0	0	0	0	30	127	90	108	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_sand_hd4	8090		sfx/ambient/footsteps_hd	ambient\footstep\MedSandRun4_hd.flac	0	0	0	0	0	30	127	90	108	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_sand_hd5	8091		sfx/ambient/footsteps_hd	ambient\footstep\MedSandRun5_hd.flac	0	0	0	0	0	30	127	90	108	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_sand_hd6	8092		sfx/ambient/footsteps_hd	ambient\footstep\MedSandRun6_hd.flac	0	0	0	0	0	30	127	90	108	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_sand_hd7	8093		sfx/ambient/footsteps_hd	ambient\footstep\MedSandRun7_hd.flac	0	0	0	0	0	30	127	90	108	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_sand_hd8	8094		sfx/ambient/footsteps_hd	ambient\footstep\MedSandRun8_hd.flac	0	0	0	0	0	30	127	90	108	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_sand_hd9	8095		sfx/ambient/footsteps_hd	ambient\footstep\MedSandRun9_hd.flac	0	0	0	0	0	30	127	90	108	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_sand_hd10	8096		sfx/ambient/footsteps_hd	ambient\footstep\MedSandRun10_hd.flac	0	0	0	0	0	30	127	90	108	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
medium_run_sand_hd11	8097		sfx/ambient/footsteps_hd	ambient\footstep\MedSandRun11_hd.flac	0	0	0	0	0	30	127	90	108	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
